"prefix","MSE","MAE","PCC","nDataSize"
"1","grnn_pred",0.00677545562366981,0.0575962826530612,0.955532560409001,70
"2","grnn_pred",0.0161949529881089,0.0721371597667639,0.890042175017318,70
"3","grnn_pred",0.00433519441336724,0.0494385150145773,0.967750284192975,70
"4","grnn_pred",0.00527736418650538,0.0531140024781341,0.960648555392635,70
"5","grnn_pred",0.00468056673346675,0.0491085132653061,0.966020306971637,70
"6","grnn_pred",0.00931440828078612,0.0626117067055394,0.932405766734752,70
"7","grnn_pred",0.00570765764132117,0.0544252320699708,0.960246252809641,70
"8","grnn_pred",0.00550186452914071,0.0532433088921283,0.958961558593102,70
"9","grnn_pred",0.0058472569463349,0.053419606122449,0.959762494708091,70
"10","grnn_pred",0.00647691109355478,0.0571617638483965,0.949501676426247,70
"11","grnn_pred",0.0154999339470599,0.076631111516035,0.896439612655463,70
"12","grnn_pred",0.00982049553582026,0.0648354209912536,0.928627407104453,70
"13","grnn_pred",0.00782473529776053,0.058726604664723,0.940931098652822,70
"14","grnn_pred",0.00738085194285722,0.0581127395043732,0.949157180972105,70
"15","grnn_pred",0.00661127935063757,0.0564097788629738,0.949152753691303,70
"16","grnn_pred",0.00870330334862475,0.0670131950437318,0.933105354980305,70
"17","grnn_pred",0.00733253276554864,0.0621285065597668,0.947242596262693,70
"18","grnn_pred",0.00724552750251315,0.058909566180758,0.941295310855008,70
"19","grnn_pred",0.00682569178008293,0.0597578709912536,0.944042055409911,70
"20","grnn_pred",0.00705851868144348,0.0579748310495627,0.944819439570859,70
"21","grnn_pred",0.00812626279421079,0.0633858402332362,0.937572599437011,70
"22","grnn_pred",0.0108960030985329,0.0698154620991254,0.924067469236493,70
"23","grnn_pred",0.00678126768198458,0.0578632976676385,0.949311242526271,70
"24","grnn_pred",0.00664919099356662,0.057938706122449,0.939920058901396,70
"25","grnn_pred",0.00636644200815923,0.0558027602040816,0.9492700160713,70
"26","grnn_pred",0.0121903276782204,0.0676788937317784,0.921243243917063,70
"27","grnn_pred",0.0105619200774464,0.0659444173469388,0.931899720875486,70
"28","grnn_pred",0.00774120639163442,0.0572953811953353,0.947205655028158,70
"29","grnn_pred",0.00528177303110137,0.0483766405247813,0.961537333814938,70
"30","grnn_pred",0.00589544178441109,0.0525888205539359,0.960654014866533,70
"31","grnn_pred",0.00824701330792402,0.059474449271137,0.9377213942527,70
"32","grnn_pred",0.00788477399955777,0.058354571574344,0.930297596501442,70
"33","grnn_pred",0.00626421692087274,0.0530333927113703,0.949760622054792,70
"34","grnn_pred",0.00508099312097477,0.0514692989795918,0.95034754333971,70
"35","grnn_pred",0.00615253056946214,0.0538514951895044,0.948356386858639,70
"36","grnn_pred",0.00911074301678602,0.0651866829446064,0.928564367355092,70
"37","grnn_pred",0.00810529606635889,0.0605602524781341,0.939552812515048,70
"38","grnn_pred",0.00598769743005882,0.0545397887755102,0.958851793228684,70
"39","grnn_pred",0.00478545223653726,0.0494564139941691,0.961316890508185,70
"40","grnn_pred",0.00594652926308092,0.0546540301749271,0.956450592728392,70
"41","grnn_pred",0.0138246394577401,0.0692288985422741,0.90312836951765,70
"42","grnn_pred",0.00873078590698443,0.064529938483965,0.93458274377414,70
"43","grnn_pred",0.00755960531985815,0.0593769779883382,0.947799858841226,70
"44","grnn_pred",0.00553261535102863,0.0530718857142857,0.958244014349593,70
"45","grnn_pred",0.004924852427903,0.0520679250728863,0.958752319762576,70
"46","grnn_pred",0.0106635781692406,0.0684406058309038,0.928224861797035,70
"47","grnn_pred",0.00658659441866268,0.0589635897959184,0.95677537268535,70
"48","grnn_pred",0.00751811468281013,0.0606374258017493,0.947383886188811,70
"49","grnn_pred",0.00491638386512857,0.0507243279883382,0.965360608002943,70
"50","grnn_pred",0.00621279773621949,0.0550643205539359,0.956833078174685,70
"51","grnn_pred",0.00538023384969087,0.0514485387755102,0.960515070101633,70
"52","grnn_pred",0.0113435842827886,0.0690554293002915,0.916631287682159,70
"53","grnn_pred",0.0045917628090878,0.0501404056851312,0.964761429228059,70
"54","grnn_pred",0.00572496721469337,0.0557143252186589,0.950361200875444,70
"55","grnn_pred",0.00570641477745732,0.0542285932944606,0.953989591473005,70
"56","grnn_pred",0.00845984555816649,0.0594165255102041,0.940851636592562,70
"57","grnn_pred",0.00768260082709599,0.0587551275510204,0.947293289511233,70
"58","grnn_pred",0.00492655738940704,0.0513055033527697,0.965864000140818,70
"59","grnn_pred",0.00645540329655774,0.0534144278425656,0.951715506653043,70
"60","grnn_pred",0.00720894428432598,0.0581628055393586,0.950795137690305,70
"61","grnn_pred",0.00618144865897434,0.0549897804664723,0.96034425981081,70
"62","grnn_pred",0.00565359712070523,0.0544323663265306,0.95550179490353,70
"63","grnn_pred",0.0062160343484242,0.0570169865889213,0.957786482040385,70
"64","grnn_pred",0.00663993550366356,0.0567175510204082,0.950148816711253,70
"65","grnn_pred",0.00530486888503238,0.0520592756559767,0.959985046009879,70
"66","grnn_pred",0.00871724262629182,0.0629725724489796,0.939355476234774,70
"67","grnn_pred",0.00682221532189445,0.0579509680758018,0.950543601859912,70
"68","grnn_pred",0.00511245596922665,0.0521298860058309,0.960140157148931,70
"69","grnn_pred",0.00426268395396417,0.0474964740524781,0.968991232147479,70
"70","grnn_pred",0.00589088435760749,0.0535509309037901,0.952798496225411,70
"71","grnn_pred",0.00958953557588971,0.0676290588921283,0.931426970106195,70
"72","grnn_pred",0.00756561510938258,0.0630687913994169,0.933228293920326,70
"73","grnn_pred",0.00783414418833016,0.0646792290087464,0.936714686534126,70
"74","grnn_pred",0.00949703419961987,0.0680039062682216,0.909645286382677,70
"75","grnn_pred",0.00811129759610602,0.0643802118075802,0.93385394219133,70
"76","grnn_pred",0.00991025074149137,0.067250544606414,0.938314681094627,70
"77","grnn_pred",0.00686913150800866,0.0569333551020408,0.947857546463161,70
"78","grnn_pred",0.00777111084117921,0.060616038483965,0.947323749032765,70
"79","grnn_pred",0.00675867697419015,0.0570709174927114,0.951246712772519,70
"80","grnn_pred",0.00668646646430924,0.0576308396501458,0.948451849533841,70
"81","grnn_pred",0.00875308407157751,0.0622967599125364,0.939789887463611,70
"82","grnn_pred",0.00791579946617888,0.0611962016034985,0.939781187608724,70
"83","grnn_pred",0.00657989032735663,0.0566880957725948,0.950676048159575,70
"84","grnn_pred",0.0060856503255321,0.0539903574344023,0.9469965618801,70
"85","grnn_pred",0.00670947578699204,0.0583226049562682,0.94120468502823,70
"86","grnn_pred",0.00932922232965668,0.0639916239067055,0.93949436560959,70
"87","grnn_pred",0.00684835914717459,0.0579715581632653,0.950815128854159,70
"88","grnn_pred",0.00606152471635481,0.0561348868804665,0.957701484542664,70
"89","grnn_pred",0.00571731789425972,0.0531101814868805,0.960257759912378,70
"90","grnn_pred",0.0067591290407859,0.0589590631195335,0.951135032455214,70
"91","grnn_pred",0.0100500960988996,0.0690110475218659,0.929521081490956,70
"92","grnn_pred",0.00893149169032741,0.0632512988338192,0.925171313746058,70
